grouping_key,clube_id,nome,slug,apelido,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,RB,FC,GC,CA,CV,SG,DD,DP,GS,FS,PI,A,FT,FD,FF,G,I,PP
Atlético-MG,282,Luiz Filipe dos Reis Silva,luiz-filipe,Luiz Filipe,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlético-MG,282,Wesley Hudson da Silva,wesley,Wesley,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlético-MG,282,Talison Ruan da Silva,talison,Talison,2,6,0,3.18,0,5.1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Atlético-MG,282,Sivaldo de Jesus Santos Junior,junior-santos,Júnior Santos,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlético-MG,282,Samuel Conceição Toscas,samuel-toscas,Samuel Toscas,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grêmio,284,Renato Portaluppi,renato-gaucho,Renato Gaúcho,6,7,4.37,12.8,-0.64,4.12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grêmio,284,Victor Ferraz Macedo,victor-ferraz,Victor Ferraz,2,7,0,8.05,0,2.82,7,0,5,0,1,0,2,0,0,0,2,58,2,0,2,2,0,0,0
Grêmio,284,Pedro Tonon Geromel,pedro-geromel,Pedro Geromel,3,6,0,10.79,0,4.49,10,0,9,0,2,1,5,0,0,0,6,53,0,0,0,4,0,1,0
Grêmio,284,Vanderlei Farias da Silva,vanderlei,Vanderlei,1,7,8,9.04,0.07,2.8,17,0,0,0,1,0,6,14,0,14,3,100,0,0,0,0,0,0,0
Grêmio,284,Diego Souza de Andrade,diego-souza,Diego Souza,5,6,0,11.84,0,3.89,16,0,20,0,3,1,0,0,0,0,17,81,1,0,6,14,7,1,1
Grêmio,284,Luiz Fernando Moraes dos Santos,luiz-fernando,Luiz Fernando ,5,2,0.5,5.02,-0.43,1.88,16,0,15,0,1,1,0,0,0,0,14,68,2,0,5,6,2,3,0
Grêmio,284,Brenno Oliveira Fraga Costa,brenno,Brenno,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grêmio,284,Júlio César Jacobi,julio-cesar,Júlio César,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grêmio,284,Maicon Thiago Pereira de Souza,maicon,Maicon,4,6,0,3.39,0,0.7,10,0,8,0,1,0,0,0,0,0,3,35,0,0,3,3,0,0,0
Grêmio,284,Diogo Barbosa Mendanha,diogo-barbosa,Diogo Barbosa,2,2,0,9.03,0,3.32,17,0,11,0,1,0,4,0,0,0,15,109,1,0,1,6,0,1,0
Grêmio,284,Walter Kannemann,kannemann,Kannemann,3,7,7.9,10.93,0.23,4.79,8,0,23,0,4,0,5,0,0,0,10,30,0,0,2,3,0,0,0
Grêmio,284,Luis Manuel Orejuela García,orejuela,Orejuela,2,5,5.7,10.1,-0.08,5.19,17,0,27,0,1,0,8,0,0,0,23,164,0,1,3,7,1,1,0
Grêmio,284,Jean Pyerre Casagrande Silveira Correa,jean-pyerre,Jean Pyerre,4,7,0,11.49,0,4.65,8,0,5,0,0,0,0,0,0,0,7,46,1,1,3,14,1,0,0
Grêmio,284,Fabrício do Rosário dos Santos,fabricio,Fabrício,5,6,1.4,0.91,0.14,0.7,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
Grêmio,284,Everton Cardoso da Silva,everton,Everton,4,6,0,4.91,0,1.38,9,0,14,0,1,0,0,0,0,0,11,42,1,0,3,2,0,4,0
Grêmio,284,Guilherme Alecsander Guedes,guilherme-guedes,Guilherme Guedes,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grêmio,284,David Braz de Oliveira Filho,david-braz,David Braz,3,6,0,9.51,0,3.96,17,0,13,0,1,1,5,0,0,0,6,76,0,1,2,5,2,0,0
Grêmio,284,Leonardo Gomes da Conceição Silva,leonardo,Leonardo,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grêmio,284,Jonathan Doin,paulo-miranda,Paulo Miranda,3,5,0,2.56,0,1.11,8,0,11,0,1,0,2,0,0,0,2,36,0,0,0,0,0,0,0
Grêmio,284,Eduardo Gabriel Aquino Cossa,pepe,Pepê,5,7,1.1,14.2,-1.3,6.97,19,0,8,0,0,0,0,0,0,0,43,87,4,1,8,12,7,3,0
Grêmio,284,Thaciano Mickael da Silva,thaciano,Thaciano,4,2,-0.5,4.66,-0.2,1.78,13,0,9,0,1,0,0,0,0,0,8,25,0,0,3,5,1,1,0
Grêmio,284,Isaque Elias Brito,isaque,Isaque,5,6,0,5.37,0,2.48,19,0,12,0,0,0,0,0,0,0,11,50,1,0,8,15,2,2,0
Grêmio,284,Ruan Tressoldi Netto,ruan,Ruan,3,6,0,0.77,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grêmio,284,Lucas Araújo de Oliveira,lucas-araujo,Lucas Araújo,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grêmio,284,Rildo Gonçalves de Amorim Filho,rildo,Rildo,4,6,0,0.79,0,0.15,2,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Grêmio,284,Paulo Victor Mileo Vidotti,paulo-victor,Paulo Victor,1,6,0,6.36,0,4.33,6,0,0,0,0,0,3,5,0,5,0,40,1,0,0,0,0,0,0
Grêmio,284,Bruno Cortês Barbosa,bruno-cortez,Bruno Cortez,2,2,5,9.83,0.12,3.01,17,0,20,0,1,1,7,0,0,0,17,110,0,0,1,2,0,2,0
Grêmio,284,Alisson Euler de Freitas Castro,alisson,Alisson,4,5,0,11.51,0,5.76,13,0,12,0,1,0,0,0,0,0,35,109,4,1,13,17,1,4,0
Grêmio,284,Antônio Josenildo Rodrigues de Oliveira,rodrigues,Rodrigues,3,7,2.9,2.46,-0.57,1.74,10,0,4,0,3,0,4,0,0,0,2,43,0,0,1,3,0,0,0
Grêmio,284,Patrick Machado Ferreira ,patrick,Patrick,4,6,0.8,2.32,-0.42,0.15,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Grêmio,284,Matheus Henrique de Souza,matheus-henrique,Matheus Henrique,4,7,2.1,6.33,-1.02,1.67,18,0,25,0,4,1,0,0,0,0,42,89,1,0,3,6,0,0,0
Grêmio,284,César Ignacio Pinares Tamayo,pinares,Pinares,4,2,0,7.85,0,5.2,2,0,1,0,0,0,0,0,0,0,2,9,0,0,1,2,1,0,0
Grêmio,284,Lucas Silva Borges,lucas-silva,Lucas Silva,4,6,3.8,5.61,-0.76,1.87,20,0,16,0,4,0,0,0,0,0,26,68,0,1,5,8,1,0,0
Grêmio,284,Darlan Pereira Mendes,darlan,Darlan,4,7,4.7,5.19,0.72,2.2,14,0,14,0,2,0,0,0,0,0,7,43,0,0,1,3,1,0,0
Grêmio,284,Guilherme da Silva Azevedo,guilherme-azevedo,Guilherme Azevedo,5,6,0,1.74,0,1.4,7,0,2,0,0,0,0,0,0,0,8,7,0,0,2,2,0,1,0
Grêmio,284,Vanderson de Oliveira Campos,vanderson,Vanderson,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grêmio,284,Diego Churín Puyo,churin,Churín,5,7,1.6,8.83,0.08,3.23,6,0,8,0,0,0,0,0,0,0,4,17,1,1,0,2,1,1,0
Grêmio,284,Róbson Michael Signorini,robinho,Robinho,4,6,0,4.19,0,0.93,11,0,11,0,2,0,0,0,0,0,12,68,2,0,1,3,0,0,0
Grêmio,284,Aldemir dos Santos Ferreira,ferreira,Ferreira,5,2,3.1,5.12,-0.22,3.63,9,0,7,0,0,0,0,0,0,0,6,18,0,0,6,6,2,0,0
Internacional,285,Patrick Bezerra do Nascimento,patrick,Patrick,4,7,10.8,13.35,1.25,5.29,21,0,30,0,1,0,0,0,0,0,44,103,2,3,7,10,4,2,0
Internacional,285,Thiago Galhardo do Nascimento Rocha,thiago-galhardo,Thiago Galhardo,4,7,1.7,18.11,-0.02,7.47,23,0,22,0,1,1,0,0,0,0,33,107,5,0,14,20,15,14,1
Internacional,285,Leonardo Ferreira Gonçalves,leo-ferreira,Léo Ferreira,5,6,0,1.45,0,1.5,1,0,1,0,0,0,0,0,0,0,1,4,0,0,0,3,0,1,0
Internacional,285,Moisés Roberto Barbosa,moises,Moisés,2,7,3.2,10.25,-0.26,3.38,15,0,34,0,1,0,6,0,0,0,5,149,2,1,1,5,0,2,0
Internacional,285,José Paolo Guerrero Gonzales,paolo-guerrero,Paolo Guerrero,5,5,0,20.81,0,11.2,3,0,7,0,0,0,0,0,0,0,5,15,1,1,1,3,3,3,0
Internacional,285,Vinicius Augusto Tobias da Silva,vinicius-tobias,Vinicius Tobias,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Vinicius Silveira de Mello,vinicius-silveira,Vinicius Silveira,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Maximiliano Ezequiel Zalazar,maxi-salazar,Maxi Salazar,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Murilo Gomes Barreto Neto,murilo,Murilo,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,João Victor Tavares de Souza,joao-tavares,João Tavares,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Rodrigo Dourado Cunha,rodrigo-dourado,Rodrigo Dourado,4,6,-4.3,3.6,-1.19,-0.01,7,0,7,0,2,0,0,0,0,0,5,11,0,0,0,0,0,0,0
Internacional,285,Marcos Guilherme de Almeida Santos Matos,marcos-guilherme,Marcos Guilherme ,4,2,0.1,2.85,-0.43,0.48,22,0,21,0,2,0,0,0,0,0,10,47,1,1,3,6,0,7,0
Internacional,285,Gabriel Boschilia,boschilia,Boschilia,4,5,0,8.45,0,3.81,13,0,24,0,2,0,0,0,0,0,14,92,1,0,9,5,1,0,0
Internacional,285,Keiller da Silva Nunes,keiller,Keiller,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Renzo Saravia,saravia,Saravia,2,5,0,18.78,0,7.96,8,0,12,0,1,0,5,0,0,0,15,56,1,0,1,2,0,0,0
Internacional,285,Gustavo Nonato Santana,nonato,Nonato,4,6,0,4.19,0,3.78,6,0,11,0,3,0,0,0,0,0,12,18,0,0,1,1,1,0,0
Internacional,285,João Gabriel Martins Peglow,peglow,Peglow,4,6,-1,1.54,-1.02,1.21,7,0,7,0,1,0,0,0,0,0,1,13,1,0,0,1,1,2,0
Internacional,285,Víctor Leandro Cuesta,victor-cuesta,Víctor Cuesta,3,7,0.9,10.08,-0.04,2.34,23,0,32,0,7,0,9,0,0,0,24,161,0,0,2,1,0,0,0
Internacional,285,Pedro Henrique Alves Santana,pedro-henrique,Pedro Henrique,3,6,0,0.77,0,-1,1,0,2,0,1,0,0,0,0,0,1,7,0,0,1,0,0,0,0
Internacional,285,Bruno Conceição Praxedes,praxedes,Praxedes,4,2,0,0.79,0,-0.11,9,0,10,0,3,0,0,0,0,0,5,44,0,0,0,3,0,1,0
Internacional,285,Matheus Isaías dos Santos,matheus-jussa,Matheus Jussa,3,6,0,2.32,0,0.9,2,0,5,0,2,0,1,0,0,0,1,12,0,0,0,0,0,0,0
Internacional,285,Tiago Barbosa Figueiredo,tiago-barbosa,Tiago Barbosa,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Carlos Eduardo da Silva Rodrigues Lima,carlos-eduardo,Carlos Eduardo,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Emerson Fabiano Kerber Júnior,emerson-junior,Emerson Júnior,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Nicolas Miguel Morsch,nicolas,Nicolas,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Andrés Nicolas D'Alessandro,d-alessandro,D'Alessandro,4,2,-0.1,2.49,0.04,0.06,19,0,5,0,3,0,0,0,0,0,11,76,0,0,4,3,0,3,0
Internacional,285,Rodrigo Modesto da Silva Moledo,rodrigo-moledo,Rodrigo Moledo,3,7,5.5,7.24,0.56,3.66,15,0,10,0,2,1,6,0,0,0,21,25,0,0,1,1,1,0,0
Internacional,285,Edenílson Andrade Dos Santos,edenilson,Edenílson,4,7,0.7,7.91,-0.39,2.28,21,0,35,0,5,0,0,0,0,0,24,155,3,1,5,11,2,2,0
Internacional,285,José Gabriel dos Santos Silva,ze-gabriel,Zé Gabriel,4,6,0,2.67,0,1.52,19,0,19,0,1,1,0,0,0,0,15,87,0,0,0,2,0,0,0
Internacional,285,Heitor Rodrigues da Fonseca,heitor,Heitor,2,7,0.8,4.7,-0.95,4.49,9,0,11,0,3,1,2,0,0,0,12,63,4,0,2,1,0,0,0
Internacional,285,Danilo Fernandes Batista,danilo-fernandes,Danilo Fernandes,1,6,0,4.27,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,João Lucas Souza Cardoso,johnny,Johnny ,4,5,0,2.14,0,2.21,7,0,3,0,0,0,0,0,0,0,5,23,0,0,1,2,0,0,0
Internacional,285,Marcelo Lomba do Nascimento,marcelo-lomba,Marcelo Lomba,1,7,-3,7.79,0.19,0.55,25,0,0,0,2,0,9,12,0,25,3,277,0,0,0,0,0,0,0
Internacional,285,Yuri Alberto Monteiro da Silva,yuri-alberto,Yuri Alberto,5,2,7.4,3.79,0.53,2.79,11,0,20,0,2,0,0,0,0,0,7,18,0,0,5,5,4,2,0
Internacional,285,Rodrigo Oliveira Lindoso,rodrigo-lindoso,Rodrigo Lindoso,4,7,1,4.02,0.16,0.77,20,0,37,0,5,0,0,0,0,0,12,78,1,0,3,3,0,0,0
Internacional,285,Leonardo Borges da Silva,leonardo-borges,Leonardo Borges,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Andrés Felipe Amaya Rivera,amaya,Amaya,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Abel Mathías Hernández Platero,abel-hernandez,Abel Hernández,5,6,0,7.74,0,2.98,14,0,10,0,1,0,0,0,0,0,8,29,1,0,6,8,2,2,0
Internacional,285,Leandro Miguel Fernández,leandro-fernandez,Leandro Fernández,5,6,0,6.45,0,1.62,6,0,6,0,2,0,0,0,0,0,7,30,1,0,4,8,0,4,0
Internacional,285,Lucas Ribeiro dos Santos,lucas-ribeiro,Lucas Ribeiro,3,6,0,2.78,0,-2,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Internacional,285,Maurício Magalhães Prado,mauricio,Maurício,4,6,0,6.72,0,4.13,4,0,2,0,0,0,0,0,0,0,5,12,1,0,1,0,1,0,0
Internacional,285,Uendel Pereira Gonçalves,uendel,Uendel,2,6,0,3.27,0,1.39,11,0,16,0,1,0,3,0,0,0,5,114,0,0,1,0,0,0,0
Internacional,285,Rodinei Marcelo de Almeida,rodinei,Rodinei,2,3,-3,3.8,-1.05,1.75,12,0,20,0,3,0,2,0,0,0,17,97,0,0,2,1,0,0,0
Internacional,285,Damián Marcelo Musto,musto,Musto,4,6,0,4.22,0,0.92,14,0,23,1,3,1,0,0,0,0,12,30,0,0,0,3,1,0,0
Internacional,285,Abel Carlos da Silva Braga,abel-braga,Abel Braga,6,7,1.76,9.62,-0.17,1.98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Daniel de Sousa Brito,daniel,Daniel,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Lucas Henrique Mazetti,mazetti,Mazetti,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internacional,285,Caio Vidal Rocha,caio,Caio,5,6,-1.3,1.49,-0.7,0.85,2,0,3,0,1,0,0,0,0,0,9,13,0,0,0,0,0,0,0
Internacional,285,Lucas de Ramos Silveira,lucas-ramos,Lucas Ramos,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,Rafael Martiniano de Miranda Moura,rafael-moura,Rafael Moura,5,7,-0.9,5.39,-1.31,1.77,15,0,30,0,5,0,0,0,0,0,13,76,0,0,6,10,5,15,0
Goiás,290,Gustavo Blanco Petersen Macedo,gustavo-blanco,Gustavo Blanco,4,6,0,4.52,0,-0.35,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
Goiás,290,Henrique Almeida Caixeta Nascentes,henrique-almeida,Henrique Almeida,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,Fábio Pizarro Sanches,fabio-sanches,Fábio Sanches,3,3,2.8,6.26,-0.22,3.01,16,0,12,1,3,0,6,0,0,0,14,35,0,0,1,3,0,0,0
Goiás,290,Wanderson de Jesus Martins,caju,Caju,2,6,0,3.85,0,2.49,11,0,8,0,0,0,2,0,0,0,7,95,1,0,1,4,0,0,0
Goiás,290,Marcelo Rangel da Rosa,marcelo-rangel,Marcelo Rangel,1,6,0,0.77,0,-3.45,2,0,0,0,1,0,0,1,0,3,0,29,0,0,0,0,0,0,0
Goiás,290,Heron Crespo da Silva,heron,Heron,3,7,0,0.87,0,-0.13,11,0,9,0,3,0,1,0,0,0,3,34,0,0,0,0,0,0,0
Goiás,290,Pedro Henrique Marinho Maria,pedro-marinho,Pedro Marinho,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,Juan de Dios Pintado Leines,pintado,Pintado,2,6,0,2.61,0,2.14,11,0,16,0,4,0,1,0,0,0,11,53,0,0,1,2,0,1,0
Goiás,290,Filipe Cândido da Trindade,filipe-trindade,Filipe Trindade,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,Matheus Alves da Silva Cardoso,matheus-alves,Matheus Alves,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,Jefferson Junio Antônio da Silva,jefferson,Jefferson,2,7,5.3,6.06,-0.61,3.24,12,0,7,1,1,1,5,0,0,0,10,78,0,0,0,4,1,2,0
Goiás,290,Kevin Martín Quevedo Mathey,quevedo,Quevedo,5,6,0,0.85,0,0.4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Goiás,290,Miguel Ferreira Damasceno,miguel-figueira,Miguel Figueira,4,7,4.6,2.43,0.29,1.88,9,0,14,0,2,0,0,0,0,0,11,18,1,0,0,4,1,0,0
Goiás,290,Kaio Nunes Ferreira,kaio,Kaio,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,David de Duarte Macedo,david-duarte,David Duarte,3,7,5,4.9,0.03,3.38,14,0,9,0,1,1,5,0,0,0,4,79,0,0,3,5,1,0,0
Goiás,290,Breno Washington Rodrigues da Silva,breno,Breno,4,7,5.7,4.91,0.25,2.09,16,0,38,0,3,1,0,0,0,0,19,48,0,1,2,4,0,0,0
Goiás,290,Iago Pereira Mendonça,iago-mendonca,Iago Mendonça,3,7,6.1,1.9,0.9,6.1,1,0,3,0,1,0,1,0,0,0,0,10,0,0,0,2,0,0,0
Goiás,290,Daniel Sartori Bessa,daniel-bessa,Daniel Bessa,4,6,0,6.46,0,2.65,12,0,19,0,3,0,0,0,0,0,9,74,0,1,4,4,2,0,0
Goiás,290,Gabriel Martins Rodrigues,rodrigues,Rodrigues,2,6,0,2.23,0,2.9,3,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0
Goiás,290,Walisson Oliveira da Silva,walisson-pequeno,Walisson Pequeno,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,Daniel de Pauli Oliveira,daniel-oliveira,Daniel Oliveira,2,6,4.9,2.55,-0.22,2.56,7,0,6,0,1,0,3,0,0,0,1,6,0,0,1,1,0,0,0
Goiás,290,Sandro Raniere Guimarães Cordeiro,sandro,Sandro,4,6,0,3.12,0,0.42,9,0,15,0,3,0,0,0,0,0,7,23,0,1,0,2,0,1,0
Goiás,290,Taylon Vinícius dos Santos Carvalho,taylon,Taylon,2,5,0,2.66,0,4,1,0,2,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0
Goiás,290,João Marcos Lima Candido,joao-marcos,João Marcos,5,6,-0.1,0.78,-0.01,-0.45,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Goiás,290,Gustavo Luis Silva Aguiar,gustavinho,Gustavinho,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,Douglas Baggio de Oliveira Costa,douglas-baggio,Douglas Baggio,5,6,0,4.42,0,2.34,12,0,12,0,0,0,0,0,0,0,19,38,0,1,4,5,0,1,0
Goiás,290,Eduardo Figueiredo da Cruz,indio,Índio,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,Tadeu Antônio Ferreira,tadeu,Tadeu,1,7,8.4,9.92,-0.33,4.24,18,0,1,0,0,0,6,27,1,28,5,161,0,0,1,0,0,0,0
Goiás,290,Shaylon Kallyson Cardoso,shaylon,Shaylon,4,7,4.2,3.84,-0.29,3.17,9,0,3,0,0,0,0,0,0,0,5,57,1,0,2,6,1,0,0
Goiás,290,Vinícius Lopes da Silva,vinicius,Vinícius,5,6,0,5,0,4.53,14,0,23,0,2,0,0,0,0,0,29,48,2,0,9,8,3,0,0
Goiás,290,Daniel Silva Santos,daniel-silva,Daniel Silva,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,Glauber Ramos da Silva,glauber-ramos,Glauber Ramos,6,7,4.53,5.87,-0.13,5.42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,Henrique Lordelo Souza de Oliveira,henrique-lordelo,Henrique Lordelo,4,6,0,1.04,0,1.4,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Goiás,290,Jurani Francisco Ferreira,ratinho,Ratinho,4,7,0,2.26,0,1.04,7,0,10,0,2,0,0,0,0,0,4,13,0,0,0,2,0,0,0
Goiás,290,Cristiano da Silva Vidal,vidal,Vidal,2,6,0,1.43,0,-0.7,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Goiás,290,Alyson José da Motta,alyson,Alyson,5,6,0,2.85,0,6.6,1,0,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0
Goiás,290,José Joaquim de Carvalho,zeca,Zeca,5,6,0,0.75,0,-1.07,3,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0
Goiás,290,Sebastián Enrique Salazar Beltrán,salazar,Salazar,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,Matheus Rezende Assis,rezende,Rezende,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goiás,290,Alejandro Ariel Cabral,ariel-cabral,Ariel Cabral,4,3,1.8,4.6,0.5,1,8,0,13,0,3,0,0,0,0,0,6,49,0,0,2,0,0,0,0
Goiás,290,Sandro Diego de Moraes Bueno,sandrinho,Sandrinho,5,6,0,0.77,0,-3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Goiás,290,José Fernando Viana de Santana,fernandao,Fernandão,5,7,2,4.54,0.37,1.39,9,0,8,0,1,0,0,0,0,0,8,33,0,0,2,8,1,4,0
Goiás,290,Luis Francisco Grando,chico,Chico,3,6,0,2.8,0,-1.35,2,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Sport,292,Hernane Vidal Souza,hernane,Hernane,5,6,0,2.72,0,1.32,16,0,7,0,2,0,0,0,0,0,18,17,0,0,0,3,2,0,0
Sport,292,Jonatan David Gomez Ospina,jonatan-gomez,Jonatan Gomez,4,6,1,9.31,-0.17,1.41,21,0,18,0,1,0,0,0,0,0,29,59,0,0,2,14,1,1,0
Sport,292,Lucas Henrique Ferreira Venuto,lucas-venuto,Lucas Venuto,5,6,0,1.89,0,0.89,7,0,3,0,0,0,0,0,0,0,10,23,0,1,0,0,0,0,0
Sport,292,Francisco Alves da Silva Melo,chico,Chico,3,6,0,2.78,0,2.74,11,0,6,0,1,0,4,0,0,0,2,47,0,0,0,1,0,0,0
Sport,292,Maxwell Lima Santos Silva,maxwell,Maxwell,5,6,0,2.1,0,0.95,4,0,1,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0
Sport,292,Carlos Eduardo Soares Mota,carlos-eduardo,Carlos Eduardo,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport,292,Vinícius Santana da Silva,vinicius-popo,Vinícius Popó,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport,292,Ronaldo Henrique Silva,ronaldo-silva,Ronaldo Silva,5,6,0,0.81,0,-2.2,3,0,1,0,1,1,0,0,0,0,0,3,0,0,1,0,0,2,0
Sport,292,Carlos Eugenio Júnior Tavares dos Santos,junior-tavares,Júnior Tavares,2,7,7,5.65,1.24,3.47,8,0,6,0,0,0,3,0,0,0,13,45,0,0,2,3,0,0,0
Sport,292,Patric Cabral Lalau,patric,Patric,2,7,12.2,10.12,2.16,3.11,23,0,33,0,2,1,4,0,0,0,27,207,5,1,2,12,1,5,0
Sport,292,Pedro Henrique Nunes Silva,pedrao,Pedrão,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport,292,Helber Ítalo dos Santos,italo,Ítalo,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport,292,Túlio Galindo Bandeira de Melo,tulio,Túlio,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport,292,Ricardo Ribeiro de Lima,ricardinho,Ricardinho,4,2,0,2.96,0,1.61,20,0,20,0,3,0,0,0,0,0,31,50,0,0,6,2,0,2,0
Sport,292,Jair Ventura,jair-ventura,Jair Ventura,6,7,7.31,7.88,1.13,3.09,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport,292,Marcos Vinicius Serrato,marcos-serrato,Marcos Serrato,4,6,0,2.3,0,-0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sport,292,Alesandro dos Santos Pereira,ale-santos,Alê Santos,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
